Brand,model,Year,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year
Hyundai,Verna,2012,135000.0,Automatic,second,Hybrid,225000,9642.857142857143
Maruti Suzuki,maruti-suzuki-dzire,2017,62000.0,Automatic,first,Petrol,525000,6888.888888888889
Maruti Suzuki,Alto-800,2016,62110.0,Manual,second,Petrol,280000,6211.0
Audi,Q3,2013,102000.0,Automatic,second,Diesel,1045000,7846.153846153846
Chevrolet,Spark,2010,100000.0,Automatic,first,Hybrid,70000,6250.0
Maruti Suzuki,Eeco,2012,125000.0,Automatic,second,Hybrid,160000,8928.57142857143
Honda,City,2018,125000.0,Automatic,second,Hybrid,450000,15625.0
Ford,Endeavour,2020,89000.0,Automatic,first,Diesel,3190000,14833.333333333334
Toyota,Innova,2015,89000.0,Manual,second,Diesel,1500000,8090.909090909091
Toyota,Etios,2013,355000.0,Manual,first,Hybrid,190000,27307.69230769231
Volkswagen,VentoTest,2019,58082.0,Automatic,first,Petrol,719000,8297.42857142857
Maruti Suzuki,Swift-Dzire,2013,223000.0,Manual,second,Diesel,395000,17153.846153846152
Tata,Tiago,2017,120000.0,Manual,second,Diesel,415000,13333.333333333334
Hyundai,Grand i10,2016,52000.0,Manual,second,Hybrid,450000,5200.0
Maruti Suzuki,Swift,2019,48000.0,Automatic,second,Petrol,550000,6857.142857142857
Toyota,Camry,2021,50000.0,Automatic,second,Petrol,3299000,10000.0
Hyundai,Creta,2018,87000.0,Manual,second,Diesel,1075000,10875.0
Hyundai,Eon,2013,70922.0,Manual,second,Petrol,175000,5455.538461538462
Audi,Q3,2014,79000.0,Automatic,second,Diesel,799000,6583.333333333333
Hyundai,Xcent,2014,58000.0,Manual,first,Hybrid,324000,4833.333333333333
Maruti Suzuki,Alto-K10,2019,32000.0,Automatic,first,Hybrid,365000,4571.428571428572
Mahindra,Thar,2023,12000.0,Manual,second,Petrol,1375000,4000.0
Maruti Suzuki,Wagon-R,2019,70000.0,Manual,first,Petrol,495000,10000.0
Maruti Suzuki,Baleno,2016,55000.0,Automatic,first,Petrol,525000,5500.0
Renault,KWID,2016,58865.0,Manual,second,Hybrid,180000,5886.5
Audi,A4,2015,75000.0,Automatic,second,Diesel,950000,6818.181818181818
Maruti Suzuki,Wagon-R,2020,92000.0,Manual,first,Hybrid,430000,15333.333333333334
Hyundai,i20,2019,65000.0,Automatic,first,Hybrid,590000,9285.714285714286
Maruti Suzuki,Wagon-R,2016,94000.0,Automatic,second,Hybrid,280000,9400.0
Maruti Suzuki,Wagon-R,2019,27817.0,Manual,second,Hybrid,415000,3973.8571428571427
Maruti Suzuki,Brezza,2024,0.0,Automatic,first,Hybrid,29000,0.0
Maruti Suzuki,Sx4,2011,200900.0,Manual,first,Petrol,185000,13393.333333333334
Tata,tata-punch,2021,42000.0,Automatic,first,Petrol,750000,8400.0
Maruti Suzuki,Swift-Dzire,2018,54121.0,Manual,first,Petrol,499000,6765.125
Maruti Suzuki,Brezza,2023,25000.0,Automatic,first,Hybrid,1095000,8333.333333333334
Maruti Suzuki,Eeco,2020,55000.0,Automatic,first,Hybrid,480000,9166.666666666666
Honda,City,2010,59000.0,Automatic,second,Petrol,275000,3687.5
Mercedes-Benz,C-Class,2014,110000.0,Automatic,first,Diesel,995000,9166.666666666666
Chevrolet,Optra,2010,120500.0,Manual,second,Diesel,248000,7531.25
Maruti Suzuki,Wagon R 1.0,2022,29000.0,Manual,first,Hybrid,620000,7250.0
Maruti Suzuki,Alto 800,2018,67000.0,Manual,first,Hybrid,325000,8375.0
Volkswagen,Ameo,2017,150000.0,Automatic,first,Diesel,555000,16666.666666666668
Honda,City,2014,80123.0,Automatic,first,Petrol,585000,6676.916666666667
Skoda,Octavia,2020,30000.0,Automatic,second,Petrol,3900000,5000.0
Maruti Suzuki,Swift,2018,38000.0,Automatic,second,Petrol,550000,4750.0
Hyundai,Grand i10,2018,65000.0,Automatic,first,Hybrid,540000,8125.0
Honda,Civic,2011,90000.0,Automatic,second,Hybrid,325000,6000.0
Tata,Hexa,2017,22000.0,Manual,second,Diesel,1475000,2444.4444444444443
Audi,A6,2014,71000.0,Automatic,second,Diesel,1180000,5916.666666666667
Maruti Suzuki,Ritz,2010,90000.0,Manual,second,Hybrid,110000,5625.0
Maruti Suzuki,Ertiga,2017,270000.0,Manual,second,Hybrid,365000,30000.0
Hyundai,New Santro,2020,65000.0,Automatic,first,Hybrid,350000,10833.333333333334
Maruti Suzuki,Wagon-R,2015,72154.0,Manual,second,Hybrid,290000,6559.454545454545
Tata,Tiago,2018,84000.0,Automatic,first,Hybrid,375000,10500.0
Toyota,Innova Hycross,2023,11000.0,Automatic,first,Hybrid,3975000,3666.6666666666665
Toyota,Innova Crysta,2020,50000.0,Manual,second,Diesel,1850000,8333.333333333334
Maruti Suzuki,Wagon-R,2019,62000.0,Manual,first,Petrol,485000,8857.142857142857
Skoda,Yeti,2012,45500.0,Manual,second,Diesel,445000,3250.0
Hyundai,i10,2009,95000.0,Automatic,second,Petrol,200000,5588.235294117647
BMW,5 Series,2015,50000.0,Automatic,first,Hybrid,3899999,4545.454545454545
Hyundai,Xcent,2014,85600.0,Automatic,first,Hybrid,369000,7133.333333333333
Toyota,Yaris,2018,125000.0,Automatic,second,Petrol,899999,15625.0
Mercedes-Benz,E-Class,2018,60000.0,Automatic,second,Diesel,3750000,7500.0
Tata,Tiago,2019,32000.0,Automatic,first,Petrol,590001,4571.428571428572
Toyota,Innova Hycross,2024,100.0,Automatic,first,Hybrid,3134000,50.0
Tata,Tiago,2022,22000.0,Manual,first,Hybrid,675000,5500.0
Toyota,Etios,2014,25.0,Automatic,second,Hybrid,250000,2.0833333333333335
Maruti Suzuki,Wagon-R,2013,98000.0,Manual,second,Hybrid,299000,7538.461538461538
Jeep,Compass,2019,48000.0,Manual,second,Diesel,1200000,6857.142857142857
Toyota,Corolla Altis,2010,81000.0,Manual,second,Hybrid,154000,5062.5
Hyundai,i20,2023,26000.0,Manual,first,Petrol,850000,8666.666666666666
Maruti Suzuki,Ertiga,2022,75000.0,Automatic,first,Hybrid,1000000,18750.0
Honda,Accord,2006,110000.0,Automatic,second,Petrol,200000,5500.0
Toyota,Innova Crysta,2016,175000.0,Automatic,first,Diesel,1395000,17500.0
Hyundai,Creta,2020,62000.0,Manual,first,Hybrid,1090000,10333.333333333334
Maruti Suzuki,Eeco,2014,140000.0,Manual,second,Petrol,349000,11666.666666666666
Tata,Indigo Cs,2010,58000.0,Manual,second,Petrol,198000,3625.0
Maruti Suzuki,Wagon-R,2017,0.0,Manual,second,Hybrid,395000,0.0
Maruti Suzuki,Swift-Dzire-Tour,2017,210000.0,Manual,second,Diesel,350000,23333.333333333332
Toyota,Innova Crysta,2021,62080.0,Manual,second,Diesel,2750000,12416.0
Hyundai,Grand i10 Nios,2021,89524.0,Manual,second,Hybrid,695000,17904.8
Toyota,Fortuner,2021,30000.0,Automatic,first,Diesel,4350000,6000.0
BMW,X4,2020,49000.0,Automatic,first,Diesel,3949000,8166.666666666667
Hyundai,Eon,2015,45253.0,Manual,second,Hybrid,185000,4113.909090909091
Maruti Suzuki,Vitara-Brezza,2018,72000.0,Automatic,first,Diesel,795000,9000.0
Hyundai,Venue,2023,4500.0,Manual,first,Petrol,975000,1500.0
Maruti Suzuki,Wagon-R,2014,50000.0,Manual,first,Petrol,235000,4166.666666666667
Hyundai,Elite i20,2015,72000.0,Manual,second,Hybrid,350000,6545.454545454545
Maruti Suzuki,Wagon-R,2013,94000.0,Manual,second,Hybrid,330000,7230.7692307692305
Mercedes-Benz,E-Class,2014,80000.0,Automatic,second,Diesel,975000,6666.666666666667
Maruti Suzuki,Swift-Dzire,2017,115000.0,Automatic,second,Diesel,550000,12777.777777777777
Maruti Suzuki,Celerio,2016,46263.0,Automatic,second,Petrol,375999,4626.3
Hyundai,Fluidic Verna,2011,82467.0,Automatic,second,Petrol,281000,5497.8
Maruti Suzuki,A-Star,2011,81000.0,Manual,second,Hybrid,210000,5400.0
Honda,City,2018,28000.0,Automatic,second,Petrol,915000,3500.0
Volkswagen,VentoTest,2018,96200.0,Manual,second,Diesel,690000,12025.0
Honda,City,2011,78560.0,Manual,second,Hybrid,225000,5237.333333333333
Maruti Suzuki,Ertiga,2018,48000.0,Manual,second,Hybrid,795000,6000.0
Mahindra,Bolero,2014,150000.0,Manual,second,Diesel,450000,12500.0
Hyundai,Santro Xing,2009,50000.0,Manual,second,Hybrid,81000,2941.176470588235
Hyundai,Santro Xing,2012,57000.0,Manual,second,Hybrid,195000,4071.4285714285716
Maruti Suzuki,Wagon-R,2015,70050.0,Automatic,first,Hybrid,270000,6368.181818181818
Maruti Suzuki,Wagon-R,2014,84000.0,Manual,second,Petrol,238000,7000.0
Hyundai,Grand i10,2014,69000.0,Automatic,first,Petrol,421000,5750.0
Mahindra,XUV 300,2020,40000.0,Manual,first,Petrol,800000,6666.666666666667
Maruti Suzuki,Eeco,2024,35000.0,Automatic,second,Hybrid,595000,17500.0
Hyundai,i20,2018,38225.0,Manual,second,Petrol,625000,4778.125
Tata,Tigor,2024,2000.0,Automatic,first,Hybrid,965000,1000.0
Hyundai,Creta,2016,56000.0,Automatic,second,Petrol,725000,5600.0
Jeep,Compass,2018,14800.0,Automatic,first,Petrol,1300000,1850.0
Mahindra,Xylo,2018,137000.0,Automatic,first,Diesel,700000,17125.0
Hyundai,Creta,2022,23000.0,Manual,first,Petrol,1125000,5750.0
Maruti Suzuki,Ertiga,2020,42541.0,Manual,first,Hybrid,1025001,7090.166666666667
Tata,Indica Ev2,2016,60000.0,Manual,second,Diesel,165000,6000.0
Hyundai,Grand i10,2011,200.0,Automatic,second,Hybrid,160000,13.333333333333334
Maruti Suzuki,Celerio,2019,60000.0,Automatic,first,Hybrid,511000,8571.42857142857
Maruti Suzuki,Celerio,2018,58227.0,Automatic,second,Hybrid,399000,7278.375
Maruti Suzuki,Wagon-R,2016,50400.0,Automatic,second,Hybrid,290000,5040.0
Mahindra,Thar,2024,2600.0,Automatic,first,Petrol,1650000,1300.0
Maruti Suzuki,maruti-suzuki-dzire,2015,56000.0,Manual,first,Hybrid,365000,5090.909090909091
Maruti Suzuki,Grand Vitara,2024,8000.0,Manual,first,Hybrid,1420000,4000.0
Maruti Suzuki,Ertiga,2021,120000.0,Manual,second,Hybrid,800000,24000.0
Hyundai,Elantra,2014,63000.0,Manual,second,Diesel,475000,5250.0
Hyundai,i10,2013,65900.0,Manual,first,Hybrid,275000,5069.2307692307695
Honda,Brio,2014,65000.0,Manual,second,Petrol,325000,5416.666666666667
Mahindra,XUV500,2018,78000.0,Automatic,second,Diesel,1100000,9750.0
Maruti Suzuki,Ertiga,2024,1234.0,Automatic,first,Hybrid,250000,617.0
Hyundai,Santro Xing,2007,92000.0,Manual,second,Petrol,110000,4842.105263157895
Maruti Suzuki,Swift-Dzire,2017,70000.0,Automatic,second,Hybrid,495000,7777.777777777777
Maruti Suzuki,Swift-Dzire-Tour,2019,300000.0,Manual,first,Hybrid,500000,42857.142857142855
Mercedes-Benz,GLC,2018,25000.0,Automatic,second,Petrol,3450000,3125.0
Honda,Accord,2009,92000.0,Automatic,second,Hybrid,285000,5411.764705882353
Hyundai,Elantra,2013,68299.0,Manual,second,Diesel,525000,5253.7692307692305
Maruti Suzuki,Wagon-R,2016,60000.0,Automatic,first,Petrol,440000,6000.0
Maruti Suzuki,maruti-suzuki-dzire,2016,44700.0,Manual,first,Petrol,521000,4470.0
Hyundai,i10,2015,32162.0,Manual,second,Petrol,348000,2923.818181818182
Hyundai,i10,2010,72000.0,Manual,second,Petrol,165000,4500.0
Mahindra,XUV500,2017,49000.0,Automatic,second,Diesel,1225000,5444.444444444444
Maruti Suzuki,Eeco,2023,50000.0,Manual,first,Hybrid,650000,16666.666666666668
Maruti Suzuki,Wagon-R,2023,73222.0,Manual,first,Hybrid,600000,24407.333333333332
Maruti Suzuki,Swift,2013,130000.0,Manual,second,Hybrid,275000,10000.0
Maruti Suzuki,Wagon-R,2022,70000.0,Automatic,first,Hybrid,520000,17500.0
Honda,City,2011,81000.0,Manual,first,Petrol,325000,5400.0
Hyundai,Verna,2017,90000.0,Automatic,second,Diesel,749999,10000.0
Ford,Endeavour,2021,92000.0,Automatic,first,Diesel,3100000,18400.0
Toyota,Innova,2013,125870.0,Manual,second,Diesel,760000,9682.307692307691
Maruti Suzuki,Swift-Dzire-Tour,2019,110000.0,Manual,first,Hybrid,320000,15714.285714285714
Maruti Suzuki,Wagon-R-Stingray,2020,67000.0,Manual,second,Hybrid,530000,11166.666666666666
Skoda,Octavia,2017,68000.0,Automatic,second,Petrol,845000,7555.555555555556
Hyundai,i10,2010,100000.0,Automatic,second,Hybrid,70000,6250.0
Honda,Brio,2013,48500.0,Manual,first,Petrol,224000,3730.769230769231
Maruti Suzuki,Zen-Estilo,2005,100000.0,Manual,second,Hybrid,75000,4761.9047619047615
Maruti Suzuki,Wagon-R,2013,45000.0,Manual,second,Petrol,230000,3461.5384615384614
Maruti Suzuki,Wagon-R-1-0,2010,75000.0,Automatic,second,Petrol,83000,4687.5
Maruti Suzuki,Swift-Dzire,2017,80000.0,Automatic,second,Hybrid,405000,8888.888888888889
Maruti Suzuki,Wagon-R,2023,60000.0,Manual,first,Hybrid,615000,20000.0
Honda,Civic,2007,94000.0,Automatic,second,Petrol,200000,4947.368421052632
Honda,City,2011,75000.0,Manual,second,Hybrid,249000,5000.0
Maruti Suzuki,Ciaz,2012,124000.0,Manual,first,Petrol,650000,8857.142857142857
Toyota,Innova Crysta,2016,152852.0,Manual,second,Diesel,1090000,15285.2
Tata,Tiago,2022,75000.0,Manual,first,Hybrid,745000,18750.0
Tata,Nano,2012,50000.0,Manual,second,Petrol,90000,3571.4285714285716
Honda,City,2016,74566.0,Automatic,second,Hybrid,600000,7456.6
Volkswagen,Polo,2019,50000.0,Automatic,second,Petrol,1300000,7142.857142857143
Kia,Sonet,2021,27000.0,Automatic,second,Petrol,900000,5400.0
Toyota,Innova Hycross,2024,0.0,Automatic,first,Hybrid,3134000,0.0
MG,ASTOR,2022,28000.0,Automatic,first,Petrol,1000000,7000.0
Maruti Suzuki,Wagon-R-1-0,2011,118000.0,Manual,second,Hybrid,110000,7866.666666666667
Hyundai,Venue,2021,32000.0,Automatic,first,Petrol,875000,6400.0
Skoda,Rapid,2018,140000.0,Manual,second,Diesel,760000,17500.0
Tata,Tiago,2019,75000.0,Automatic,second,Hybrid,390000,10714.285714285714
Maruti Suzuki,Wagon-R-1-0,2010,86500.0,Manual,second,Hybrid,195000,5406.25
Hyundai,Eon,2018,62000.0,Manual,second,Hybrid,280000,7750.0
Maruti Suzuki,Eeco,2012,100212.0,Automatic,second,Hybrid,236000,7158.0
Hyundai,Creta,2016,82000.0,Automatic,second,Petrol,875000,8200.0
Maruti Suzuki,Alto-K10,2016,48700.0,Automatic,second,Petrol,289000,4870.0
Maruti Suzuki,Wagon-R,2007,87000.0,Manual,second,Petrol,190000,4578.9473684210525
Maruti Suzuki,Swift-Dzire,2022,40000.0,Manual,first,Hybrid,687000,10000.0
Toyota,Fortuner,2019,40000.0,Automatic,first,Diesel,3890000,5714.285714285715
Hyundai,Aura,2022,44000.0,Manual,first,Hybrid,675000,11000.0
Hyundai,Fluidic Verna,2015,31000.0,Manual,first,Petrol,620000,2818.181818181818
Tata,Nexon,2019,129500.0,Automatic,first,Diesel,625000,18500.0
Hyundai,Santro Xing,2012,72000.0,Manual,second,Hybrid,170000,5142.857142857143
Hyundai,Xcent Prime,2020,193000.0,Manual,first,Petrol,500000,32166.666666666668
Maruti Suzuki,Alto-800,2016,11000.0,Manual,second,Petrol,230000,1100.0
Maruti Suzuki,Swift-Dzire,2014,114000.0,Manual,first,Diesel,540000,9500.0
Honda,City,2012,75000.0,Manual,second,Hybrid,275000,5357.142857142857
Hyundai,Xcent,2015,115000.0,Manual,first,Hybrid,270000,10454.545454545454
BMW,5 Series,2020,35000.0,Automatic,second,Diesel,4390000,5833.333333333333
Maruti Suzuki,Wagon-R,2006,85000.0,Automatic,second,Hybrid,75000,4250.0
Toyota,Innova Crysta,2016,140000.0,Automatic,second,Diesel,1945000,14000.0
Tata,Safari,2012,85000.0,Manual,second,Diesel,175000,6071.428571428572
Maruti Suzuki,Wagon-R,2004,89000.0,Manual,second,Petrol,145000,4045.4545454545455
Maruti Suzuki,Celerio,2019,262470.0,Automatic,first,Hybrid,300000,37495.71428571428
Maruti Suzuki,maruti-suzuki-dzire,2009,78000.0,Manual,second,Diesel,235000,4588.235294117647
Hyundai,Eon,2015,76500.0,Manual,second,Hybrid,255000,6954.545454545455
Maruti Suzuki,Alto-K10,2011,111492.0,Manual,second,Petrol,150000,7432.8
Tata,Zest,2016,72000.0,Manual,second,Diesel,248000,7200.0
Hyundai,Verna,2017,88000.0,Manual,first,Hybrid,715000,9777.777777777777
Hyundai,Santro Xing,2013,149000.0,Manual,second,Hybrid,225000,11461.538461538461
Tata,Indica V2,2010,150000.0,Manual,second,Diesel,66000,9375.0
Maruti Suzuki,Wagon-R-1-0,2021,32000.0,Manual,first,Hybrid,570000,6400.0
Maruti Suzuki,Swift-Dzire,2017,88000.0,Manual,second,Diesel,490000,9777.777777777777
Hyundai,Grand i10 Nios,2020,7000.0,Automatic,first,Petrol,625000,1166.6666666666667
Toyota,Fortuner,2018,75000.0,Automatic,first,Diesel,2450000,9375.0
Maruti Suzuki,Alto,2010,20000.0,Manual,second,Hybrid,60000,1250.0
Maruti Suzuki,Swift,2021,60000.0,Manual,second,Petrol,695000,12000.0
Renault,KWID,2023,13600.0,Automatic,second,Petrol,551000,4533.333333333333
Toyota,Urban Cruiser,2022,49900.0,Automatic,first,Petrol,995000,12475.0
Maruti Suzuki,Ertiga,2019,140200.0,Automatic,first,Hybrid,650000,20028.571428571428
Maruti Suzuki,maruti-suzuki-dzire,2016,66300.0,Manual,second,Hybrid,511000,6630.0
Mercedes-Benz,E-Class,2011,58000.0,Automatic,second,Diesel,900000,3866.6666666666665
Maruti Suzuki,Eeco,2019,118854.0,Automatic,first,Hybrid,440000,16979.14285714286
Maruti Suzuki,Swift-Dzire,2022,27000.0,Manual,first,Petrol,745000,6750.0
Maruti Suzuki,Swift-Dzire-Tour,2018,90000.0,Automatic,first,Hybrid,360000,11250.0
Honda,City,2012,35.0,Automatic,second,Hybrid,280000,2.5
Maruti Suzuki,Celerio,2017,40500.0,Manual,second,Petrol,362000,4500.0
Hyundai,i20,2015,61000.0,Manual,second,Petrol,395000,5545.454545454545
Hyundai,Grand i10,2020,81000.0,Manual,first,Hybrid,525000,13500.0
Honda,Jazz,2021,37000.0,Automatic,first,Hybrid,685000,7400.0
Maruti Suzuki,Ertiga,2020,100000.0,Automatic,second,Hybrid,830000,16666.666666666668
Tata,Altroz,2023,8530.0,Automatic,first,Petrol,899000,2843.3333333333335
Audi,Q3,2014,58600.0,Automatic,first,Diesel,1475000,4883.333333333333
Toyota,Fortuner,2017,122000.0,Automatic,second,Diesel,2500000,13555.555555555555
Maruti Suzuki,Vitara-Brezza,2019,78000.0,Manual,first,Diesel,651000,11142.857142857143
Mercedes-Benz,A Class,2016,78000.0,Automatic,first,Diesel,1200000,7800.0
Maruti Suzuki,Celerio,2014,48000.0,Automatic,first,Hybrid,290000,4000.0
Toyota,Innova Hycross,2023,50000.0,Automatic,first,Hybrid,2685000,16666.666666666668
Tata,Indigo Marina,2016,95000.0,Automatic,second,Hybrid,152000,9500.0
Honda,City,2013,69000.0,Manual,second,Hybrid,355000,5307.692307692308
Hyundai,Santro Xing,2010,95000.0,Manual,second,Hybrid,80000,5937.5
Honda,Jazz,2017,40000.0,Manual,first,Petrol,575000,4444.444444444444
Honda,Accord,2013,110000.0,Automatic,second,Petrol,491000,8461.538461538461
Honda,City,2021,30500.0,Manual,first,Petrol,995000,6100.0
Maruti Suzuki,Vitara-Brezza,2017,81000.0,Manual,first,Diesel,699000,9000.0
Maruti Suzuki,Eeco,2018,79000.0,Manual,first,Hybrid,330000,9875.0
MG,Hector,2023,25000.0,Automatic,first,Petrol,1750000,8333.333333333334
Maruti Suzuki,Ertiga,2022,71000.0,Manual,second,Hybrid,990000,17750.0
Maruti Suzuki,Ciaz,2018,68655.0,Automatic,first,Hybrid,650000,8581.875
Maruti Suzuki,Celerio-X,2019,37500.0,Automatic,second,Petrol,475000,5357.142857142857
Maruti Suzuki,Wagon-R,2014,85000.0,Manual,second,Hybrid,295000,7083.333333333333
Toyota,Innova Crysta,2016,99000.0,Automatic,second,Diesel,1780000,9900.0
Maruti Suzuki,Wagon-R,2020,51782.0,Automatic,first,Hybrid,550000,8630.333333333334
Maruti Suzuki,maruti-suzuki-dzire,2020,17000.0,Manual,first,Petrol,680000,2833.3333333333335
Mahindra,Scorpio,2014,100000.0,Automatic,second,Diesel,450000,8333.333333333334
Hyundai,Creta,2017,42000.0,Automatic,second,Petrol,895000,4666.666666666667
Toyota,Fortuner,2013,92000.0,Automatic,second,Diesel,985000,7076.923076923077
Hyundai,i20,2012,85000.0,Manual,second,Petrol,319999,6071.428571428572
Tata,Nexon,2022,40000.0,Manual,second,Petrol,900000,10000.0
Maruti Suzuki,Alto-800,2014,88500.0,Automatic,first,Hybrid,185000,7375.0
Toyota,Urban Cruiser Hyryder,2023,22000.0,Manual,first,Hybrid,1450000,7333.333333333333
Maruti Suzuki,Baleno,2022,23000.0,Manual,first,Petrol,880000,5750.0
Mahindra,Thar,2022,39484.0,Automatic,second,Diesel,1550000,9871.0
Maruti Suzuki,Ciaz,2022,24000.0,Automatic,first,Petrol,851000,6000.0
Tata,Tiago,2017,105444.0,Automatic,second,Petrol,380000,11716.0
Honda,City,2019,68000.0,Automatic,first,Petrol,951000,9714.285714285714
Hyundai,Creta,2021,38000.0,Automatic,second,Petrol,1275000,7600.0
Maruti Suzuki,Swift,2022,65000.0,Automatic,first,Petrol,750000,16250.0
Maruti Suzuki,Swift-Dzire,2012,45000.0,Automatic,second,Hybrid,210000,3214.285714285714
Hyundai,New i20,2011,117000.0,Manual,second,Diesel,251000,7800.0
Mercedes-Benz,GLC,2020,98000.0,Automatic,second,Diesel,3800000,16333.333333333334
Renault,Duster,2013,119000.0,Manual,second,Diesel,425000,9153.846153846154
Toyota,Corolla Altis,2013,79000.0,Manual,second,Hybrid,375000,6076.923076923077
Toyota,Qualis,2001,136000.0,Manual,second,Diesel,210000,5440.0
Mahindra,XUV 300,2021,45000.0,Manual,second,Petrol,695000,9000.0
Maruti Suzuki,Swift,2015,86000.0,Manual,second,Diesel,410000,7818.181818181818
Maruti Suzuki,Swift-Dzire,2015,62535.0,Manual,second,Hybrid,355000,5685.0
Mahindra,XUV500,2020,62000.0,Automatic,first,Diesel,1350000,10333.333333333334
Hyundai,i20 Active,2015,52000.0,Manual,first,Diesel,390000,4727.272727272727
Maruti Suzuki,Wagon-R,2012,80000.0,Manual,second,Hybrid,180000,5714.285714285715
Hyundai,Grand i10,2018,68000.0,Manual,first,Hybrid,445000,8500.0
Maruti Suzuki,Ertiga,2013,87235.0,Manual,second,Hybrid,550000,6710.384615384615
Honda,Amaze,2018,950000.0,Manual,first,Hybrid,320000,118750.0
Maruti Suzuki,Wagon-R,2009,76000.0,Manual,second,Petrol,195000,4470.588235294118
Kia,Sonet,2020,37000.0,Automatic,second,Petrol,915000,6166.666666666667
Maruti Suzuki,Baleno,2016,63300.0,Automatic,second,Petrol,565000,6330.0
Maruti Suzuki,Wagon-R-1-0,2024,55500.0,Manual,first,Hybrid,20000,27750.0
Maruti Suzuki,Eeco,2018,88000.0,Manual,first,Hybrid,325000,11000.0
Honda,Amaze,2015,115000.0,Manual,second,Diesel,415000,10454.545454545454
Maruti Suzuki,Swift-Dzire,2013,82750.0,Manual,second,Hybrid,399000,6365.384615384615
Maruti Suzuki,Grand Vitara,2023,50000.0,Automatic,first,Hybrid,1800000,16666.666666666668
Maruti Suzuki,Eeco,2022,40600.0,Manual,first,Hybrid,597000,10150.0
Ford,Endeavour,2016,91000.0,Manual,second,Diesel,1890000,9100.0
Mercedes-Benz,C-Class,2012,75000.0,Automatic,second,Diesel,845000,5357.142857142857
Maruti Suzuki,Alto,2007,112085.0,Manual,second,Petrol,125000,5899.210526315789
Maruti Suzuki,Celerio-X,2014,58000.0,Automatic,second,Hybrid,245000,4833.333333333333
